section,type,geo_level,country,state,year,quarter,period,source_path,category,count,amount,brand,registeredUsers,appOpens,brand_count,brand_percentage
aggregated,user,country,india,,2022,1,2022-Q1,data/aggregated/user/country/india/2022/1.json,,,,Realme,,,32685615.0,0.08764031245632897
aggregated,user,country,india,,2022,1,2022-Q1,data/aggregated/user/country/india/2022/1.json,,,,Samsung,,,65886728.0,0.17666283558211032
aggregated,user,country,india,,2022,1,2022-Q1,data/aggregated/user/country/india/2022/1.json,,,,Tecno,,,4550078.0,0.012200176059733569
aggregated,user,country,india,,2022,1,2022-Q1,data/aggregated/user/country/india/2022/1.json,,,,Vivo,,,77224616.0,0.20706324404665546
aggregated,user,country,india,,2022,1,2022-Q1,data/aggregated/user/country/india/2022/1.json,,,,Xiaomi,,,88426997.0,0.2371003160459078
aggregated,user,country,india,,2022,1,2022-Q1,data/aggregated/user/country/india/2022/1.json,,,,,372951831.0,15724195113.0,,
aggregated,user,country,india,,2022,2,2022-Q2,data/aggregated/user/country/india/2022/2.json,,,,,393424643.0,17786667567.0,,
aggregated,user,country,india,,2022,3,2022-Q3,data/aggregated/user/country/india/2022/3.json,,,,,414324881.0,19223454074.0,,
aggregated,user,country,india,,2022,4,2022-Q4,data/aggregated/user/country/india/2022/4.json,,,,,433947940.0,21262699669.0,,
aggregated,user,country,india,,2023,1,2023-Q1,data/aggregated/user/country/india/2023/1.json,,,,,453886185.0,22927510601.0,,
aggregated,user,country,india,,2023,2,2023-Q2,data/aggregated/user/country/india/2023/2.json,,,,,472369901.0,24931188217.0,,
aggregated,user,country,india,,2023,3,2023-Q3,data/aggregated/user/country/india/2023/3.json,,,,,491434385.0,27225177134.0,,
aggregated,user,country,india,,2023,4,2023-Q4,data/aggregated/user/country/india/2023/4.json,,,,,509358280.0,29936587770.0,,
aggregated,user,country,india,,2024,1,2024-Q1,data/aggregated/user/country/india/2024/1.json,,,,,530084540.0,32626239822.0,,
aggregated,user,country,india,,2024,2,2024-Q2,data/aggregated/user/country/india/2024/2.json,,,,,550287982.0,35407900260.0,,
aggregated,user,country,india,,2024,3,2024-Q3,data/aggregated/user/country/india/2024/3.json,,,,,568010051.0,38129751823.0,,
aggregated,user,country,india,,2024,4,2024-Q4,data/aggregated/user/country/india/2024/4.json,,,,,586756452.0,40416377679.0,,
