section,type,geo_level,country,state,year,quarter,period,source_path,category,count,amount,brand,registeredUsers,appOpens,brand_count,brand_percentage
aggregated,user,state,india,andaman-&-nicobar-islands,2018,1,2018-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/1.json,,,,Apple,,,229.0,0.03397626112759644
aggregated,user,state,india,andaman-&-nicobar-islands,2018,1,2018-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/1.json,,,,Huawei,,,158.0,0.02344213649851632
aggregated,user,state,india,andaman-&-nicobar-islands,2018,1,2018-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/1.json,,,,Lenovo,,,202.0,0.02997032640949555
aggregated,user,state,india,andaman-&-nicobar-islands,2018,1,2018-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/1.json,,,,Motorola,,,226.0,0.03353115727002967
aggregated,user,state,india,andaman-&-nicobar-islands,2018,1,2018-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/1.json,,,,OnePlus,,,332.0,0.04925816023738872
aggregated,user,state,india,andaman-&-nicobar-islands,2018,1,2018-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/1.json,,,,Oppo,,,501.0,0.07433234421364986
aggregated,user,state,india,andaman-&-nicobar-islands,2018,1,2018-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/1.json,,,,Others,,,684.0,0.10148367952522255
aggregated,user,state,india,andaman-&-nicobar-islands,2018,1,2018-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/1.json,,,,Realme,,,316.0,0.04688427299703264
aggregated,user,state,india,andaman-&-nicobar-islands,2018,1,2018-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/1.json,,,,Samsung,,,1445.0,0.21439169139465875
aggregated,user,state,india,andaman-&-nicobar-islands,2018,1,2018-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/1.json,,,,Vivo,,,982.0,0.1456973293768546
aggregated,user,state,india,andaman-&-nicobar-islands,2018,1,2018-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/1.json,,,,Xiaomi,,,1665.0,0.2470326409495549
aggregated,user,state,india,andaman-&-nicobar-islands,2018,1,2018-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/1.json,,,,,6740.0,0.0,,
aggregated,user,state,india,andaman-&-nicobar-islands,2018,2,2018-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/2.json,,,,Apple,,,308.0,0.03274853801169591
aggregated,user,state,india,andaman-&-nicobar-islands,2018,2,2018-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/2.json,,,,Huawei,,,230.0,0.024455077086656035
aggregated,user,state,india,andaman-&-nicobar-islands,2018,2,2018-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/2.json,,,,Lenovo,,,244.0,0.025943646996278574
aggregated,user,state,india,andaman-&-nicobar-islands,2018,2,2018-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/2.json,,,,Motorola,,,319.0,0.03391812865497076
aggregated,user,state,india,andaman-&-nicobar-islands,2018,2,2018-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/2.json,,,,OnePlus,,,466.0,0.049548112706007445
aggregated,user,state,india,andaman-&-nicobar-islands,2018,2,2018-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/2.json,,,,Oppo,,,708.0,0.07527910685805422
aggregated,user,state,india,andaman-&-nicobar-islands,2018,2,2018-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/2.json,,,,Others,,,916.0,0.09739500265816055
aggregated,user,state,india,andaman-&-nicobar-islands,2018,2,2018-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/2.json,,,,Realme,,,465.0,0.049441786283891544
aggregated,user,state,india,andaman-&-nicobar-islands,2018,2,2018-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/2.json,,,,Samsung,,,1923.0,0.20446570972886763
aggregated,user,state,india,andaman-&-nicobar-islands,2018,2,2018-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/2.json,,,,Vivo,,,1523.0,0.1619351408825093
aggregated,user,state,india,andaman-&-nicobar-islands,2018,2,2018-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/2.json,,,,Xiaomi,,,2303.0,0.24486975013290802
aggregated,user,state,india,andaman-&-nicobar-islands,2018,2,2018-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/2.json,,,,,9405.0,0.0,,
aggregated,user,state,india,andaman-&-nicobar-islands,2018,3,2018-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/3.json,,,,Apple,,,371.0,0.03053749279776113
aggregated,user,state,india,andaman-&-nicobar-islands,2018,3,2018-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/3.json,,,,Huawei,,,314.0,0.0258457486212857
aggregated,user,state,india,andaman-&-nicobar-islands,2018,3,2018-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/3.json,,,,Lenovo,,,299.0,0.024611079101160588
aggregated,user,state,india,andaman-&-nicobar-islands,2018,3,2018-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/3.json,,,,Motorola,,,390.0,0.03210140752325294
aggregated,user,state,india,andaman-&-nicobar-islands,2018,3,2018-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/3.json,,,,OnePlus,,,617.0,0.05078607292781299
aggregated,user,state,india,andaman-&-nicobar-islands,2018,3,2018-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/3.json,,,,Oppo,,,988.0,0.08132356572557412
aggregated,user,state,india,andaman-&-nicobar-islands,2018,3,2018-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/3.json,,,,Others,,,1145.0,0.09424644003621697
aggregated,user,state,india,andaman-&-nicobar-islands,2018,3,2018-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/3.json,,,,Realme,,,603.0,0.04963371470902955
aggregated,user,state,india,andaman-&-nicobar-islands,2018,3,2018-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/3.json,,,,Samsung,,,2409.0,0.19828792493209318
aggregated,user,state,india,andaman-&-nicobar-islands,2018,3,2018-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/3.json,,,,Vivo,,,2063.0,0.1698082146678739
aggregated,user,state,india,andaman-&-nicobar-islands,2018,3,2018-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/3.json,,,,Xiaomi,,,2950.0,0.24281833895793892
aggregated,user,state,india,andaman-&-nicobar-islands,2018,3,2018-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/3.json,,,,,12149.0,0.0,,
aggregated,user,state,india,andaman-&-nicobar-islands,2018,4,2018-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/4.json,,,,Apple,,,455.0,0.02989094731309946
aggregated,user,state,india,andaman-&-nicobar-islands,2018,4,2018-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/4.json,,,,Huawei,,,398.0,0.02614636710024964
aggregated,user,state,india,andaman-&-nicobar-islands,2018,4,2018-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/4.json,,,,Lenovo,,,377.0,0.024766784916568124
aggregated,user,state,india,andaman-&-nicobar-islands,2018,4,2018-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/4.json,,,,Motorola,,,474.0,0.031139140717382736
aggregated,user,state,india,andaman-&-nicobar-islands,2018,4,2018-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/4.json,,,,OnePlus,,,721.0,0.0473656549730653
aggregated,user,state,india,andaman-&-nicobar-islands,2018,4,2018-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/4.json,,,,Oppo,,,1268.0,0.08330048613848377
aggregated,user,state,india,andaman-&-nicobar-islands,2018,4,2018-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/4.json,,,,Others,,,1372.0,0.09013270266719223
aggregated,user,state,india,andaman-&-nicobar-islands,2018,4,2018-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/4.json,,,,Realme,,,760.0,0.04992773617133097
aggregated,user,state,india,andaman-&-nicobar-islands,2018,4,2018-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/4.json,,,,Samsung,,,2936.0,0.19287872815661541
aggregated,user,state,india,andaman-&-nicobar-islands,2018,4,2018-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/4.json,,,,Vivo,,,2742.0,0.1801340165549862
aggregated,user,state,india,andaman-&-nicobar-islands,2018,4,2018-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/4.json,,,,Xiaomi,,,3719.0,0.24431743529102615
aggregated,user,state,india,andaman-&-nicobar-islands,2018,4,2018-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2018/4.json,,,,,15222.0,0.0,,
aggregated,user,state,india,andaman-&-nicobar-islands,2019,1,2019-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/1.json,,,,Apple,,,515.0,0.027694127769412775
aggregated,user,state,india,andaman-&-nicobar-islands,2019,1,2019-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/1.json,,,,Huawei,,,515.0,0.027694127769412775
aggregated,user,state,india,andaman-&-nicobar-islands,2019,1,2019-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/1.json,,,,Lenovo,,,426.0,0.02290815229081523
aggregated,user,state,india,andaman-&-nicobar-islands,2019,1,2019-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/1.json,,,,Motorola,,,561.0,0.0301677780167778
aggregated,user,state,india,andaman-&-nicobar-islands,2019,1,2019-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/1.json,,,,OnePlus,,,855.0,0.04597762959776296
aggregated,user,state,india,andaman-&-nicobar-islands,2019,1,2019-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/1.json,,,,Oppo,,,1600.0,0.08604000860400086
aggregated,user,state,india,andaman-&-nicobar-islands,2019,1,2019-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/1.json,,,,Others,,,1664.0,0.0894816089481609
aggregated,user,state,india,andaman-&-nicobar-islands,2019,1,2019-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/1.json,,,,Realme,,,897.0,0.04823617982361798
aggregated,user,state,india,andaman-&-nicobar-islands,2019,1,2019-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/1.json,,,,Samsung,,,3567.0,0.19181544418154442
aggregated,user,state,india,andaman-&-nicobar-islands,2019,1,2019-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/1.json,,,,Vivo,,,3420.0,0.18391051839105185
aggregated,user,state,india,andaman-&-nicobar-islands,2019,1,2019-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/1.json,,,,Xiaomi,,,4576.0,0.24607442460744247
aggregated,user,state,india,andaman-&-nicobar-islands,2019,1,2019-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/1.json,,,,,18596.0,0.0,,
aggregated,user,state,india,andaman-&-nicobar-islands,2019,2,2019-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/2.json,,,,Apple,,,569.0,0.026183792738484195
aggregated,user,state,india,andaman-&-nicobar-islands,2019,2,2019-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/2.json,,,,Huawei,,,644.0,0.029635083521236942
aggregated,user,state,india,andaman-&-nicobar-islands,2019,2,2019-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/2.json,,,,Lenovo,,,477.0,0.021950209378307488
aggregated,user,state,india,andaman-&-nicobar-islands,2019,2,2019-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/2.json,,,,Motorola,,,630.0,0.028990842575123098
aggregated,user,state,india,andaman-&-nicobar-islands,2019,2,2019-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/2.json,,,,OnePlus,,,950.0,0.04371634991486816
aggregated,user,state,india,andaman-&-nicobar-islands,2019,2,2019-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/2.json,,,,Oppo,,,1905.0,0.08766278588191984
aggregated,user,state,india,andaman-&-nicobar-islands,2019,2,2019-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/2.json,,,,Others,,,1981.0,0.09116009387510929
aggregated,user,state,india,andaman-&-nicobar-islands,2019,2,2019-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/2.json,,,,Realme,,,1012.0,0.04656941696194377
aggregated,user,state,india,andaman-&-nicobar-islands,2019,2,2019-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/2.json,,,,Samsung,,,4165.0,0.19166168146886936
aggregated,user,state,india,andaman-&-nicobar-islands,2019,2,2019-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/2.json,,,,Vivo,,,4102.0,0.18876259721135705
aggregated,user,state,india,andaman-&-nicobar-islands,2019,2,2019-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/2.json,,,,Xiaomi,,,5296.0,0.24370714647278083
aggregated,user,state,india,andaman-&-nicobar-islands,2019,2,2019-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/2.json,,,,,21731.0,52640.0,,
aggregated,user,state,india,andaman-&-nicobar-islands,2019,3,2019-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/3.json,,,,Apple,,,630.0,0.026325686348251224
aggregated,user,state,india,andaman-&-nicobar-islands,2019,3,2019-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/3.json,,,,Huawei,,,725.0,0.030295432702352597
aggregated,user,state,india,andaman-&-nicobar-islands,2019,3,2019-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/3.json,,,,Lenovo,,,483.0,0.020183026200325936
aggregated,user,state,india,andaman-&-nicobar-islands,2019,3,2019-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/3.json,,,,Motorola,,,660.0,0.02757929046007271
aggregated,user,state,india,andaman-&-nicobar-islands,2019,3,2019-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/3.json,,,,OnePlus,,,1045.0,0.04366720989511512
aggregated,user,state,india,andaman-&-nicobar-islands,2019,3,2019-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/3.json,,,,Oppo,,,2108.0,0.08808658225732313
aggregated,user,state,india,andaman-&-nicobar-islands,2019,3,2019-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/3.json,,,,Others,,,2110.0,0.0881701558647779
aggregated,user,state,india,andaman-&-nicobar-islands,2019,3,2019-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/3.json,,,,Realme,,,1158.0,0.04838911871630939
aggregated,user,state,india,andaman-&-nicobar-islands,2019,3,2019-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/3.json,,,,Samsung,,,4508.0,0.1883749112030421
aggregated,user,state,india,andaman-&-nicobar-islands,2019,3,2019-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/3.json,,,,Vivo,,,4685.0,0.19577117546278885
aggregated,user,state,india,andaman-&-nicobar-islands,2019,3,2019-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/3.json,,,,Xiaomi,,,5819.0,0.24315741088964105
aggregated,user,state,india,andaman-&-nicobar-islands,2019,3,2019-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/3.json,,,,,23931.0,171107.0,,
aggregated,user,state,india,andaman-&-nicobar-islands,2019,4,2019-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/4.json,,,,Apple,,,678.0,0.026117103235747303
aggregated,user,state,india,andaman-&-nicobar-islands,2019,4,2019-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/4.json,,,,Huawei,,,798.0,0.03073959938366718
aggregated,user,state,india,andaman-&-nicobar-islands,2019,4,2019-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/4.json,,,,Lenovo,,,488.0,0.018798151001540832
aggregated,user,state,india,andaman-&-nicobar-islands,2019,4,2019-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/4.json,,,,Motorola,,,682.0,0.026271186440677965
aggregated,user,state,india,andaman-&-nicobar-islands,2019,4,2019-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/4.json,,,,OnePlus,,,1124.0,0.04329738058551618
aggregated,user,state,india,andaman-&-nicobar-islands,2019,4,2019-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/4.json,,,,Oppo,,,2329.0,0.08971494607087828
aggregated,user,state,india,andaman-&-nicobar-islands,2019,4,2019-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/4.json,,,,Others,,,2183.0,0.08409090909090909
aggregated,user,state,india,andaman-&-nicobar-islands,2019,4,2019-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/4.json,,,,Realme,,,1329.0,0.051194144838212635
aggregated,user,state,india,andaman-&-nicobar-islands,2019,4,2019-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/4.json,,,,Samsung,,,4900.0,0.18875192604006163
aggregated,user,state,india,andaman-&-nicobar-islands,2019,4,2019-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/4.json,,,,Vivo,,,5190.0,0.19992295839753466
aggregated,user,state,india,andaman-&-nicobar-islands,2019,4,2019-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/4.json,,,,Xiaomi,,,6259.0,0.24110169491525424
aggregated,user,state,india,andaman-&-nicobar-islands,2019,4,2019-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2019/4.json,,,,,25960.0,177012.0,,
aggregated,user,state,india,andaman-&-nicobar-islands,2020,1,2020-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/1.json,,,,Apple,,,735.0,0.02590947546531303
aggregated,user,state,india,andaman-&-nicobar-islands,2020,1,2020-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/1.json,,,,Huawei,,,891.0,0.03140862944162436
aggregated,user,state,india,andaman-&-nicobar-islands,2020,1,2020-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/1.json,,,,Lenovo,,,500.0,0.017625493513818386
aggregated,user,state,india,andaman-&-nicobar-islands,2020,1,2020-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/1.json,,,,Motorola,,,715.0,0.025204455724760294
aggregated,user,state,india,andaman-&-nicobar-islands,2020,1,2020-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/1.json,,,,OnePlus,,,1184.0,0.04173716864072194
aggregated,user,state,india,andaman-&-nicobar-islands,2020,1,2020-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/1.json,,,,Oppo,,,2557.0,0.09013677382966723
aggregated,user,state,india,andaman-&-nicobar-islands,2020,1,2020-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/1.json,,,,Others,,,2257.0,0.0795614777213762
aggregated,user,state,india,andaman-&-nicobar-islands,2020,1,2020-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/1.json,,,,Realme,,,1511.0,0.05326424139875917
aggregated,user,state,india,andaman-&-nicobar-islands,2020,1,2020-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/1.json,,,,Samsung,,,5335.0,0.1880640157924422
aggregated,user,state,india,andaman-&-nicobar-islands,2020,1,2020-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/1.json,,,,Vivo,,,5880.0,0.20727580372250423
aggregated,user,state,india,andaman-&-nicobar-islands,2020,1,2020-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/1.json,,,,Xiaomi,,,6803.0,0.23981246474901297
aggregated,user,state,india,andaman-&-nicobar-islands,2020,1,2020-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/1.json,,,,,28368.0,193586.0,,
aggregated,user,state,india,andaman-&-nicobar-islands,2020,2,2020-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/2.json,,,,Apple,,,792.0,0.024212778966676857
aggregated,user,state,india,andaman-&-nicobar-islands,2020,2,2020-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/2.json,,,,Huawei,,,1005.0,0.030724549067563438
aggregated,user,state,india,andaman-&-nicobar-islands,2020,2,2020-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/2.json,,,,Lenovo,,,552.0,0.01687557321919902
aggregated,user,state,india,andaman-&-nicobar-islands,2020,2,2020-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/2.json,,,,Motorola,,,779.0,0.023815346988688476
aggregated,user,state,india,andaman-&-nicobar-islands,2020,2,2020-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/2.json,,,,OnePlus,,,1271.0,0.03885661877101804
aggregated,user,state,india,andaman-&-nicobar-islands,2020,2,2020-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/2.json,,,,Oppo,,,2976.0,0.09098135126872516
aggregated,user,state,india,andaman-&-nicobar-islands,2020,2,2020-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/2.json,,,,Others,,,2617.0,0.0800061143381229
aggregated,user,state,india,andaman-&-nicobar-islands,2020,2,2020-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/2.json,,,,Realme,,,1761.0,0.053836747172118615
aggregated,user,state,india,andaman-&-nicobar-islands,2020,2,2020-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/2.json,,,,Samsung,,,6030.0,0.1843472944053806
aggregated,user,state,india,andaman-&-nicobar-islands,2020,2,2020-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/2.json,,,,Vivo,,,7122.0,0.21773158055640476
aggregated,user,state,india,andaman-&-nicobar-islands,2020,2,2020-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/2.json,,,,Xiaomi,,,7805.0,0.2386120452461021
aggregated,user,state,india,andaman-&-nicobar-islands,2020,2,2020-Q2,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/2.json,,,,,32710.0,305072.0,,
aggregated,user,state,india,andaman-&-nicobar-islands,2020,3,2020-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/3.json,,,,Apple,,,870.0,0.021047538405709446
aggregated,user,state,india,andaman-&-nicobar-islands,2020,3,2020-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/3.json,,,,Huawei,,,1213.0,0.029345590903592598
aggregated,user,state,india,andaman-&-nicobar-islands,2020,3,2020-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/3.json,,,,Lenovo,,,606.0,0.014660699165356235
aggregated,user,state,india,andaman-&-nicobar-islands,2020,3,2020-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/3.json,,,,Motorola,,,907.0,0.021942663602274103
aggregated,user,state,india,andaman-&-nicobar-islands,2020,3,2020-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/3.json,,,,OnePlus,,,1440.0,0.03483730494738115
aggregated,user,state,india,andaman-&-nicobar-islands,2020,3,2020-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/3.json,,,,Oppo,,,3730.0,0.09023829684286924
aggregated,user,state,india,andaman-&-nicobar-islands,2020,3,2020-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/3.json,,,,Others,,,3362.0,0.08133543002298295
aggregated,user,state,india,andaman-&-nicobar-islands,2020,3,2020-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/3.json,,,,Realme,,,2285.0,0.05528002903108745
aggregated,user,state,india,andaman-&-nicobar-islands,2020,3,2020-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/3.json,,,,Samsung,,,7572.0,0.18318616184831257
aggregated,user,state,india,andaman-&-nicobar-islands,2020,3,2020-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/3.json,,,,Vivo,,,9556.0,0.23118422644248215
aggregated,user,state,india,andaman-&-nicobar-islands,2020,3,2020-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/3.json,,,,Xiaomi,,,9794.0,0.2369420587879521
aggregated,user,state,india,andaman-&-nicobar-islands,2020,3,2020-Q3,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/3.json,,,,,41335.0,515565.0,,
aggregated,user,state,india,andaman-&-nicobar-islands,2020,4,2020-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/4.json,,,,Apple,,,973.0,0.018570119856477593
aggregated,user,state,india,andaman-&-nicobar-islands,2020,4,2020-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/4.json,,,,Huawei,,,1472.0,0.028093747614321703
aggregated,user,state,india,andaman-&-nicobar-islands,2020,4,2020-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/4.json,,,,Lenovo,,,708.0,0.01351248186884495
aggregated,user,state,india,andaman-&-nicobar-islands,2020,4,2020-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/4.json,,,,Motorola,,,1032.0,0.019696160012214674
aggregated,user,state,india,andaman-&-nicobar-islands,2020,4,2020-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/4.json,,,,OnePlus,,,1638.0,0.031261928391480266
aggregated,user,state,india,andaman-&-nicobar-islands,2020,4,2020-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/4.json,,,,Oppo,,,4723.0,0.0901404687380716
aggregated,user,state,india,andaman-&-nicobar-islands,2020,4,2020-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/4.json,,,,Others,,,4243.0,0.08097946408122758
aggregated,user,state,india,andaman-&-nicobar-islands,2020,4,2020-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/4.json,,,,Realme,,,2996.0,0.05717993739980151
aggregated,user,state,india,andaman-&-nicobar-islands,2020,4,2020-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/4.json,,,,Samsung,,,9938.0,0.18967096724940835
aggregated,user,state,india,andaman-&-nicobar-islands,2020,4,2020-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/4.json,,,,Vivo,,,12275.0,0.23427360867241775
aggregated,user,state,india,andaman-&-nicobar-islands,2020,4,2020-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/4.json,,,,Xiaomi,,,12398.0,0.23662111611573403
aggregated,user,state,india,andaman-&-nicobar-islands,2020,4,2020-Q4,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2020/4.json,,,,,52396.0,887208.0,,
aggregated,user,state,india,andaman-&-nicobar-islands,2021,1,2021-Q1,data/aggregated/user/country/india/state/andaman-&-nicobar-islands/2021/1.json,,,,Apple,,,1056.0,0.018283181550607708
